Temparature,Humidity,Moisture,Soil_Type,Crop_Type,Nitrogen,Potassium,Phosphorous,Fertilizer
24.89326318,77.01222585,24.98209304497862,Clay,jute,89,45,52,Super Phosphate
23.25583402,82.7015932,39.03937110611796,Peaty,jute,77,44,51,DAP
24.7634518,87.06071115,11.847733835396525,Clay,jute,94,41,37,Urea
24.97042599,78.62697699,16.684172855131568,Saline,jute,75,35,41,Ammonium Sulphate
26.12797248,80.49172597,10.751200381632591,Sandy,jute,60,36,55,DAP
25.97825807,81.65769588,11.107283634747686,Clay,jute,62,35,56,Super Phosphate
26.2830571,73.35763537,20.19885555879579,Silt,jute,84,42,40,Super Phosphate
26.38905406,83.31240346,36.466294406868045,Silt,jute,100,40,56,NPK
25.2746335,73.7459581,18.734220009229702,Silt,jute,75,44,56,DAP
23.09499564,78.45959697,30.999661542353696,Loamy,jute,78,42,46,Ammonium Sulphate
25.79351957,81.76904006,13.680906550605568,Saline,jute,82,36,48,MOP
23.17403323,87.88255345,13.49874739059375,Chalky,jute,100,41,58,Super Phosphate
25.63215038,79.95150917,33.019850300299325,Saline,jute,88,40,50,Urea
25.84879500000001,87.81661683,39.53977783653944,Loamy,jute,67,40,41,Urea
26.56767277,80.90424543,13.183453106977595,Chalky,jute,72,43,42,MOP
26.24532085,72.97198375,26.49275782360829,Chalky,jute,89,43,40,Super Phosphate
26.91515043,73.19897535,38.357253515034834,Sandy,jute,89,43,57,NPK
24.36972377,82.11319791,16.091320473988404,Clay,jute,61,44,41,MOP
25.71901283,79.15532398,39.830129709679234,Loamy,jute,79,43,45,MOP
25.01157559,88.33130229999998,35.29049404878446,Silt,jute,84,43,40,Super Phosphate
25.40785911,76.44048625,35.83740574181469,Saline,jute,98,35,43,Urea
23.28081,74.27607475,38.52435676833781,Clay,jute,75,44,36,DAP
23.98651719,82.09053379,13.08954586149201,Loamy,jute,89,35,58,Urea
24.48556447,83.20630007,16.078202795502257,Peaty,jute,91,37,41,MOP
25.86705009,84.09985284,10.519098325440476,Sandy,jute,77,36,48,NPK
23.5643831,79.46283115,23.96305315056448,Saline,jute,66,35,58,DAP
24.2248758,74.89465426,12.768130236137186,Peaty,jute,62,41,59,Ammonium Sulphate
25.49386782,86.97061481,17.258801645723835,Clay,jute,82,35,35,Urea
24.97178693,79.47557931,36.71312446043966,Silt,jute,61,35,41,MOP
24.80624984,82.09281674,37.127180230170296,Sandy,jute,99,38,57,DAP
23.16814977,76.66724969,26.60886186657545,Silt,jute,70,43,42,Ammonium Sulphate
24.25133493,89.86454053,29.7276055299697,Silt,jute,90,35,59,Urea
26.58361011,78.00774772,32.80839787919084,Loamy,jute,73,42,43,Ammonium Sulphate
26.82489244,78.20392774,36.11799432727604,Silt,jute,67,44,46,NPK
25.49674786,81.13449097,36.59399114145499,Peaty,jute,84,42,37,Super Phosphate
24.09874353,80.57226761,24.972425614456778,Chalky,jute,72,36,41,Ammonium Sulphate
23.18866654,86.20899734,16.692132843153075,Silt,jute,71,37,56,MOP
26.24347471,78.51063754,14.408368768325357,Loamy,jute,64,38,53,DAP
23.75091572,71.14782585,26.504288554323587,Loamy,jute,65,39,54,Urea
26.13871511,79.1188943,23.673086679960043,Sandy,jute,60,37,58,Ammonium Sulphate
26.14576648,71.23690851,37.90658164419836,Silt,jute,86,43,39,DAP
26.91643698,73.48655995,24.15147303144787,Chalky,jute,90,44,50,Urea
26.5232969,77.17331847,32.003405586879275,Clay,jute,91,36,38,Super Phosphate
23.81579631,80.94023552,31.262434786529465,Peaty,jute,87,38,48,Ammonium Sulphate
26.50838667,86.84264005,39.25866913620485,Loamy,jute,72,36,41,Super Phosphate
26.63952463,70.95705996,10.931063531825973,Chalky,jute,71,35,54,Ammonium Sulphate
23.325013100000003,79.79609448,19.57389728307332,Silt,jute,82,41,46,MOP
26.47549543,73.96164569,26.033338073044654,Saline,jute,71,43,52,Super Phosphate
23.78756036,74.36794079,27.88044326923978,Chalky,jute,80,43,43,NPK
25.49941707,75.99987588,34.74592189293608,Sandy,jute,77,43,55,Ammonium Sulphate
23.24925555,73.65346838,19.473754153838435,Clay,jute,95,41,57,Ammonium Sulphate
26.98582182,89.05587886,14.29337322853317,Peaty,jute,63,35,47,DAP
23.61475336,86.14290267,11.399588580592896,Saline,jute,93,38,43,NPK
23.87484465,86.79261344,26.849289068603778,Clay,jute,87,43,44,Super Phosphate
23.92887902,88.07112278,11.327961506474221,Peaty,jute,88,39,52,NPK
24.81441246,81.68688879,30.982851723214818,Peaty,jute,90,37,39,Ammonium Sulphate
24.44743944,82.286484,12.301330934846145,Sandy,jute,90,43,39,DAP
26.57421679,73.81994896,23.237961659617774,Silt,jute,84,43,38,MOP
